cross_tenant_event_id,policy_id,violation_type,multi_tenant_isolation,event_status,client_address,resource_accessed,component_id,hash_on_blockchain,cloud_service
,d44f8b8e-0f6a-41c2-8174-27cec6c9d269,Policy Violation,FALSE,Success,https://53.25.99.201:5025,AppAdmin,Configuration API,c832d68a74bc26eec8c96574e6cbfb548eabf06d296a5f62dc7211b6725e672d,Azure
,1dd81ded-7a34-49b4-bb4b-1a5113af5742,Unauthorized Access,TRUE,Failure,https://215.11.215.115:7041,User Management,Administration,64183b90cb73e9305dfbdc671d953770edc876d99a1cd2a91eafe9884bfcdac2,Private Cloud
70da3b19-b4b5-47c3-859e-20183879f37e,e4a48214-a4e0-4293-b5e5-7ebad982469e,Policy Violation,FALSE,Failure,https://85.232.18.178:6273,Channel Provider/2,Configuration API,7fac101881df608f778fbbf5756339c957f3a4067a9ea61a003353f8791f871c,AWS
,7e3570be-4aa0-4117-87ae-9d758eba8c9c,Privilege Escalation,TRUE,Success,https://182.195.102.13:8401,User Management,Administration,766107517ce22fdda46aa46bbc9a63896b91cff6da42599665354c647b7bd1f8,Google Cloud
,4d7c1004-067e-42ff-9864-7d501c61a76b,Privilege Escalation,FALSE,Success,https://171.246.31.121:8907,Channel Provider/2,Security Engine,b772b0dad90a4262951c660dad204617700b88080189e8296dc35eee1f7adaa1,Public Cloud
,002848fc-a550-48a9-9d20-0054ef030529,Privilege Escalation,FALSE,Failure,https://142.132.153.238:7819,Channel Provider/2,Administration,7c16445c46c0d2c650051342b75a6fcdc7f146f86d9c1536c122f32d00e35771,Managed Cloud
,e89d64a8-fafd-4a63-8e14-1e3b707e7d51,Policy Violation,FALSE,Success,https://92.40.162.237:7002,Channel Provider/2,Configuration API,ca4e316140fa88e0b375928c0d79b611eb074f3f462dac12554255b4cf950ab9,Managed Cloud
,f3fe693c-ac8e-41ad-bd3c-fe0d8721bd4b,Policy Violation,FALSE,Success,https://45.210.74.187:6814,User Management,Configuration API,7b5978c10feded9ba8736e8d5d6fe091107d2adc77d832774e62f5f18a4add0a,Managed Cloud
,61df7cf6-6043-4248-a8a2-1f056c01295b,Privilege Escalation,FALSE,Success,https://193.70.128.72:7297,AppAdmin,Security Engine,20c761bfaf43d24bb44ca46a46ddf7151c089a199c1cbed2c39e81e0daffaf93,Private Cloud
,5c272f8e-7a2d-46c8-b7f8-7eac519ede62,Unauthorized Access,FALSE,Failure,https://138.211.131.124:9714,AppAdmin,Administration,e3cbe770d17841d3ad4dbbf9368d04be3f65cce715b0b3a2f3edfaec5e6f22cc,AWS
17567fa1-2241-42a8-a5fe-dc1b52ee7e46,07dab933-2a51-4fd9-a450-c0a93aeaab99,Privilege Escalation,FALSE,Success,https://187.88.63.144:8178,User Management,Configuration API,f07ac0da4b858a956b534838ff8efe842ff171f1f7429645963a8ed45ab195fe,Google Cloud
,3c6d54d2-088f-42eb-a8e6-6e47dbe1e1b8,Unauthorized Access,TRUE,Failure,https://185.41.172.165:9905,User Management,Configuration API,f0a39620aa7693dacd6e67fb9a077d930b57bfb2908fbac09a84f5977a5f86bd,Google Cloud
6ee21aed-ea90-4d3a-87e9-4aa249ee113a,575a94bb-9105-450c-a48b-ee9efb60f51f,Policy Violation,TRUE,Success,https://32.6.15.153:8166,Channel Provider/2,Administration,517446802b903caf8354e432a85c0ee79b194cf1fc0d676fc2ed3e89f3e47e35,Private Cloud
d9f49345-e966-4656-9e10-4f52dc646db4,bf1c341c-f971-406c-9e8d-7f9147a06574,Unauthorized Access,TRUE,Success,https://156.142.147.103:6136,AppAdmin,Configuration API,78e7405dd55ecb0f320ba0b5953dba24b472d23ffb0cf03128081c1941f4193f,Public Cloud
,815bba6b-be43-42cd-a448-5819079c289e,Privilege Escalation,TRUE,Success,https://55.20.104.173:6940,Channel Provider/2,Administration,5ad60e87a6d45e2ff072c148c6413148b8b7095da9402ea3886f907e06d89019,Google Cloud
,22376103-0f4b-4f52-ac21-46c72f7b3b59,None,TRUE,Success,https://67.17.56.254:7446,Channel Provider/2,Administration,269bfd143aced138dc17de30b6268cb9d1896fae6dd98f983650bf8213a8ae80,Google Cloud
,8f572972-2bec-4601-9456-c3552b701160,Privilege Escalation,FALSE,Failure,https://192.86.51.142:8210,Channel Provider/2,Administration,8d5b93cbe5a1f5a5375e2b1fd537a100cb70b57e3dd6bada020838d35c1eee88,Managed Cloud
,bc0f5cbb-5f76-4327-bf2f-7a1a9d9d80cc,Policy Violation,FALSE,Success,https://47.14.22.177:6669,AppAdmin,Configuration API,c5d84a79e8829f904226ee25a706b716515e91d4807d666123bb209e1f618c1f,Private Cloud
,8a4f5751-862c-45a9-bbf9-b520299aff3d,None,TRUE,Success,https://76.138.71.218:9818,AppAdmin,Security Engine,89ab2d641f9c50ecbd8fe7edb838cd23649d20b84b4f3a06dd9a3f61d070d5c8,AWS
8af252b7-9e6f-4ac8-a4ea-9578b33c6b7c,63155570-7fb1-4c3e-80cf-63c62bdd0f4b,None,FALSE,Success,https://119.33.185.191:9946,AppAdmin,Security Engine,3900990bdfec49fb780992298f27cb5bf1ffa6ccf232b6068055aeaad7501acd,Azure
,6e49cd70-7045-4e7f-8cb0-add982496e49,None,TRUE,Failure,https://188.71.108.42:9396,Channel Provider/2,Administration,d85f0026cc876c3e148d2c33952d4fa9e404deb7d47c8089554c12df66b466b3,Managed Cloud
,cc0901b7-bc16-409f-ace8-24096334992b,None,TRUE,Success,https://90.50.223.234:9739,User Management,Configuration API,8ebb6847d50398ecb2d0184c6ca45b08fc7760977472cc89edb4fdbdc2d8330a,Public Cloud
,69d005ce-5a7a-4e05-b51d-454a97a2848e,Privilege Escalation,FALSE,Failure,https://136.164.77.107:6566,User Management,Security Engine,94f70216d42d2b4334972bbd2b7b280b931d6d472bb8280919ee31a87b3d462f,Private Cloud
,998b6a83-41df-4057-ac1d-a9eab36d2d5c,None,TRUE,Success,https://191.78.245.111:6221,User Management,Administration,77753863008f6bb67f052c62cdfa2ddf6f17666597a5803d52af5776102b417a,Azure
,f333d779-eb8e-440b-be9f-7bc6538d381f,None,TRUE,Success,https://220.237.221.6:8639,Channel Provider/2,Configuration API,df8c2142f4d8274d8ebab1b9d6e641b380a4fe4d0626c146a2aa3182d677f154,Public Cloud
,5a5ae814-bbe7-476e-a6eb-8a01e02b0f9e,Policy Violation,FALSE,Failure,https://201.86.26.50:6616,User Management,Administration,13a95f0e781dd78965437fea88a221d5dddf6242ea9239ecc006602b5c21af22,Managed Cloud
,223de785-5bd9-4e7d-9b5c-971de65891b0,None,FALSE,Success,https://17.107.208.23:9780,User Management,Configuration API,cf994934d08c3744816911679bf5b085fe2b9b097040d575aef84b70701de90e,Private Cloud
3e8cdbc6-afbe-48e6-b1ee-6b4abd18d604,12c6e8e7-8d49-4361-80d3-2a2c94569a5c,Unauthorized Access,FALSE,Success,https://86.192.183.232:5888,AppAdmin,Security Engine,d9d02ce69864a9e21f5c80b088f24ec9b8af7853007bfa702e9ee84fddaa0845,Public Cloud
,f5f34a96-14fa-4fff-a01f-e199ac21c919,Privilege Escalation,FALSE,Failure,https://162.113.3.238:5393,AppAdmin,Configuration API,88773380e23cae66f114190831759258f9beab2f4a222a3fdcc7db793b7b45e2,AWS
,4fdc86fa-a80c-4c73-bfb1-0433f912c51f,None,TRUE,Failure,https://85.173.64.139:5985,Channel Provider/2,Administration,00745e3953c7771ebd9e4c1dd80d871dc29e1021852cca6d0bb9d01c53822144,Private Cloud
,e65d39f8-8614-4afe-a133-cd7b9455584a,Policy Violation,TRUE,Failure,https://64.17.16.67:6098,Channel Provider/2,Security Engine,e824e4d8713098d0b6dd926dd1b3c15c08830450f9802d7116569d516f3edd4c,Azure
,73c8c0bc-f0ad-4cae-a77f-a9eab36acc01,Policy Violation,FALSE,Success,https://123.168.158.181:7511,Channel Provider/2,Administration,a9fd6c09599828603cc1b64443f050e7c89e0095dfb020915b80f46e9c837508,Private Cloud
,be256298-91c7-47ea-9876-cb2656386b7a,None,TRUE,Failure,https://218.99.129.67:6636,Channel Provider/2,Security Engine,84a8fc14798f314a231b572d2df879e3e530379db903598dd6758010b2cc33ff,Private Cloud
240c2fa2-2e9f-46d2-b272-fc516b18424e,630054d2-e5a2-4bc1-8b6b-0e7a61931bc0,Policy Violation,TRUE,Failure,https://70.52.85.239:5916,User Management,Configuration API,75f9aedf315787bdfadb5b0ac7e5442c4053b4e104dc4ee590e46742294aa1a4,Azure
,3025321d-22c2-419a-b558-cc8c32e23d50,Policy Violation,TRUE,Success,https://49.219.18.244:9420,User Management,Security Engine,9d28371658818a9995bd068259c51d01a92855f999cfa9813960832dee67e777,Public Cloud
,b1ec51e1-0e87-47aa-9df2-5f9ecd610503,Policy Violation,FALSE,Failure,https://32.33.193.86:6031,User Management,Administration,04ab43912ed4bb58bdad00d6a462df91f58a685583a741e55fbc7c0b521bea4e,AWS
,e949c227-4570-41a6-a97d-f0d39bb24108,Policy Violation,FALSE,Failure,https://45.131.40.23:7397,User Management,Security Engine,179c8490c120a0c43972675bd859ca97bdc6b68669c9edc2264f1e7086636298,Azure
,55934227-a0aa-4fde-9cc8-207cd6d26fd5,Unauthorized Access,FALSE,Success,https://18.76.198.157:5366,Channel Provider/2,Administration,6853503533d193eda031ced09378e92e07b64f1423a708a30fbc7f95de19aea4,Public Cloud
,7836bb76-7a20-4629-83e7-df6168d8843d,Privilege Escalation,TRUE,Failure,https://102.163.6.127:8640,AppAdmin,Administration,8fe51d1659747b56630e27cd5d97ab90b041f694ed34a58b82f6a664f045d1f6,Private Cloud
,64a1eefd-4608-4fec-a2e5-5028b8b7a9e8,Policy Violation,FALSE,Failure,https://162.247.38.162:5192,AppAdmin,Configuration API,d09dc38aa290744bdf65ac3ca51929031f0a9edd93ee8e85603201582505f431,AWS
9f5e119b-97ca-4556-bdd2-e3ed0bb26eae,1fd023de-f9df-488a-853b-29f3f129b902,None,TRUE,Success,https://79.90.19.138:6343,AppAdmin,Administration,59b30df88d7cd534f1ba2ca3f4203086b041dcdb27ceab1fb822bfc45e7c1ce1,AWS
d8648dc7-0798-433d-8a2a-630c6aad592d,55fb2bbb-7390-4ebc-980d-3b41e42d9886,Privilege Escalation,TRUE,Success,https://24.29.242.251:9408,User Management,Security Engine,78a0360b5a0d231fd735a13aa28cdaf4175a000022733e9ad8fbc7dfcfe5cbdb,Managed Cloud
,ba24872d-9c3f-448c-809d-61be28059b3a,Privilege Escalation,FALSE,Success,https://123.89.189.172:8906,Channel Provider/2,Administration,ba4d8f04c07a790c2f349f8841e3a04afe07597ac5253782a7f9710854aaf2df,Public Cloud
,d7484bca-54e9-469d-897f-45d3cc9f926c,Policy Violation,TRUE,Failure,https://85.54.226.89:5895,AppAdmin,Administration,adc9c2d2b755673d0e4a57a67cc208976fadf06e77922543ae927db1718aefb9,Public Cloud
,371264de-46c5-4e42-bb4c-87b33f014a44,Unauthorized Access,FALSE,Failure,https://183.248.140.2:8301,AppAdmin,Administration,43de0246f1532febf67121630c9c9aacf4c33bfd3ed47b74a96d05a055de4418,Public Cloud
,6f98c7e7-ef7e-40fc-8ae3-c069570d2e23,Privilege Escalation,TRUE,Failure,https://82.12.226.55:8336,User Management,Configuration API,6eaabfd3d421528352e9529f883092b2b2b46c4a92aed577df64179adcab78fa,Private Cloud
55a0d897-6a76-4517-9b8e-c860c9400894,3125bdbb-06fa-4e9c-bf3a-3a1f3de5c6b4,Unauthorized Access,FALSE,Success,https://98.214.25.47:9493,User Management,Administration,e720095c0c65e35e85ca874e9b85cd5c249b7e93e01ba553d189844854ae7b99,Azure
,892b8a7b-67e0-4360-839f-242c7aeb7bfb,Policy Violation,FALSE,Success,https://102.235.84.158:5056,AppAdmin,Administration,75966b65ee96cf91c1b74b10cfa3390e27f9691151dd3327af0d1fa374ca3fcd,Private Cloud
126dcf80-425b-41ad-8261-f13c64743141,2dba6e5b-27ae-4136-bd7f-a625c82dbe6c,Policy Violation,FALSE,Success,https://22.85.148.209:7254,AppAdmin,Administration,0619a04f4bad3a5620c0e9c255a98612ddcc1c3a487a5acd6dd0b95b06b606cf,Private Cloud
,6f56c097-9be9-4ed9-9a95-38a208d9db07,Policy Violation,TRUE,Failure,https://138.252.67.185:9062,User Management,Administration,08150fb4202958237cdd40d21337a207b587eb5ec28ae46aaf311408ed5ba485,Managed Cloud
,fee3a125-de04-41e6-a7c5-14f6a39da4e2,None,FALSE,Failure,https://214.251.53.195:5084,User Management,Administration,4a6109211a3a21c6c3b9a34a61ce87a9e6d047af898b8eaa345e52ca24d665bb,Google Cloud
,3d6197a6-3e79-4f4c-954b-b09c2f0ff7d1,None,TRUE,Failure,https://115.130.75.206:7710,AppAdmin,Security Engine,74d01ddeadfdb8033b9933888b56d87b3e4c57afb363be6e21139fed59344e8b,Google Cloud
,4e181935-25a8-481c-a74c-c950dfc0e9b2,Privilege Escalation,TRUE,Success,https://153.12.80.234:9344,Channel Provider/2,Administration,b576fb72ea8747e3de3ffeea65eafb6b92d6ec00eb16da212faac95d4c78e0be,Private Cloud
,4b97da3d-f317-4dca-ab14-e74473547c2a,Privilege Escalation,FALSE,Failure,https://121.138.6.222:8452,User Management,Security Engine,e65622723253d46afbb933ee07632ad6efbfed960e4dcd26ead4cca3b6f54141,Private Cloud
,7b7c4fac-5b04-4901-b5dc-fc0a32fe01ef,Unauthorized Access,FALSE,Success,https://37.175.138.208:8964,AppAdmin,Security Engine,619cdfd5883b90f5c9de77f55b3e2b636c00c9418e4fc57997b1a0f075c53423,Google Cloud
,95474729-fb09-443d-83d6-4cdc0ddb2f8d,None,TRUE,Failure,https://123.246.82.251:9023,User Management,Security Engine,e1da4793bde58be594f42bb476030092fa45b1157a1000900f46336196e99085,AWS
,227ccfdf-c03e-49fa-8804-935b360a1b0b,Policy Violation,FALSE,Failure,https://96.156.129.58:8613,AppAdmin,Configuration API,c3e44c5f64cec7aaf0f1e5550e32f0c2308473d23df4c8655757d9e722dbf967,AWS
,2c56fd3f-9393-42ae-9b93-068da7028dba,None,FALSE,Success,https://211.144.170.211:8599,User Management,Security Engine,7ac37116412480a6037a22e6bccb349c4a5f9021a8371b5b592510502ddacc94,Google Cloud
,4670a80a-5330-4661-a4b3-81dce1d13f2d,Unauthorized Access,TRUE,Success,https://156.99.127.250:7054,AppAdmin,Administration,f887c07c993a9f2e938868e757e7d33a7dc847548d866eb3746e6a2d78672074,Public Cloud
,ee751af3-a37b-4e25-ad0e-a0a0402f2005,None,TRUE,Success,https://217.67.95.191:8679,User Management,Security Engine,4e484b827d86f10b15ebd092d48f2f1bbc420b6051074156a87bf14756277e7c,AWS
,51618e24-b7cd-4c62-a6e9-316a5eb523c0,Unauthorized Access,FALSE,Failure,https://83.134.253.96:6736,User Management,Security Engine,e434a4f390a053f26c3dc4bb4053030fed465877d5ad33544f8cfbcb0bf1715d,Public Cloud
,83787bca-d515-4e86-90d4-940ae897ada6,Policy Violation,TRUE,Failure,https://161.9.111.167:8787,AppAdmin,Security Engine,d081c6f664985b0df9b3db6dd2751a29f7e9ccbd0a2d305d72b1a7700bfe97fe,Private Cloud
54bf6e1d-aeec-464e-b86e-591c6239e048,587e83ea-92a1-4596-9c1a-3e8bc948a690,Policy Violation,TRUE,Failure,https://187.135.131.118:9210,User Management,Security Engine,334fbc007bdc9c38d930760ea75b2f47c9a7d2184eab285bdcdf1d659712c32a,Google Cloud
,97737930-2a6e-489d-b9c7-cbf0d509ec99,Policy Violation,FALSE,Failure,https://126.146.144.167:5613,User Management,Security Engine,60c41ac474fb4db1709b802e5bc7136337127092d3d83eaca9fbe9efd333b912,Public Cloud
,dc2e0764-a845-4e43-a5d4-29f87ccca30d,None,TRUE,Failure,https://95.48.248.59:7740,AppAdmin,Administration,6f09c81edd38a6140e48a30c6b658b86dbbfdd99d904f1842c5bcf137d3fea15,AWS
093c7007-a5dc-41b5-bc9c-94711b4c57ad,7e15bfc0-1431-4f19-9b94-09802fe74c01,Privilege Escalation,FALSE,Success,https://12.187.27.48:7644,AppAdmin,Security Engine,e33d8d4bca629206fe88f15e1a20b689064c755d2250096251f70d746be041b4,Google Cloud
,00a0fdeb-5d75-4862-a02f-936b9662d056,Unauthorized Access,FALSE,Success,https://114.116.22.132:8995,User Management,Administration,f42bb23e7cc6e2b6a81cc2ab39d96862a955fc1e2f2b892da27e2ec0f1ea9c2b,Azure
,5842afdc-ed82-47c4-ad1b-ffeaae6f8259,None,TRUE,Failure,https://150.146.222.67:5531,User Management,Security Engine,a26ab78cac550f2824d1c86e2cb1d83d80afd574290e68930ce289718408b7fa,Managed Cloud
,44bcb180-891a-4e80-b051-511a86813ae2,None,FALSE,Failure,https://177.22.125.150:7352,User Management,Configuration API,5a05711c6063e64888c828a7a30ff2be41ff36f0591b851b1daffdb1a04acdca,Public Cloud
,e3aa13de-793b-4cb5-a745-4de9d98fb3c8,Policy Violation,TRUE,Failure,https://97.62.66.38:8295,User Management,Security Engine,93311854780db9e77d8670346947b0b3b28e9e6a8365f522a7e490db089998d9,Managed Cloud
84e1f3be-434e-48e8-b07c-71b1a45d3dc3,87db912d-afa3-4bfa-82fb-a044d753eb41,Policy Violation,TRUE,Failure,https://72.99.158.28:9867,User Management,Administration,3c30a4471815385d2dd301380d776fea0b76d448f8287024f7388d175a6d40ad,AWS
,4b5c18cb-d269-4e5b-ae33-deb00ba41b91,Privilege Escalation,TRUE,Success,https://220.136.237.172:9418,Channel Provider/2,Administration,f047729d9edeb805147e5a89eb5fac80024ca8035849ce20e183b22215a7233c,Managed Cloud
,3f38335d-0e90-4415-955b-5a0bedbaa0cc,Unauthorized Access,FALSE,Failure,https://54.175.230.212:9975,User Management,Security Engine,57fe2cae87fd50b908979ff9bec16acce6628adbf3bb436c0c60a3156487d68d,Public Cloud
,2767e8d7-55b3-48b5-a843-5b3130d4f219,Unauthorized Access,TRUE,Failure,https://148.30.170.228:5240,AppAdmin,Configuration API,d59435e7ed61face017cc05ad18aaf5f443a9015c1141c8119b53617513c8212,Public Cloud
,138ee4c7-63e9-405a-877a-18e649d68730,None,FALSE,Failure,https://175.183.186.239:5853,User Management,Configuration API,fc4aee9a61ac12372b1bf3897b47ccb0dcec8a91b8585b0c9e7c5a6b3d9b52ea,Google Cloud
,03f67f20-fa5b-47d7-94e0-40f93e66e28a,Policy Violation,FALSE,Failure,https://33.102.181.62:6082,User Management,Security Engine,8ffaa17d42fc9084a82f22b4c644dd6c03a8110a3301b2d07ae1202156e0e307,Azure
168cb06d-5c7f-442f-8ca9-fcca72c27db9,566df0ab-1438-4e6d-b76b-748ba403e068,Policy Violation,FALSE,Failure,https://49.49.239.180:9609,AppAdmin,Security Engine,15bf79e16e633fb74987e004a8e499e8945052199b6afa3380c68df95be7bc4d,Private Cloud
,19f20347-29f3-4cd8-9ceb-bdc8160a6efe,Privilege Escalation,FALSE,Failure,https://193.109.194.112:7151,User Management,Administration,e43cf7be322f19a1c0a50c7e3cb7b4205a4e62ecda4e7db775fc4ebc77e279c6,Public Cloud
,0cfaf73a-4246-422c-a307-4616d06a71f7,None,TRUE,Success,https://48.220.204.48:8596,User Management,Administration,e26eb76c18e58c4fce4c71195fc562ecbe2fff58d8f82f4f12c636f49b0820de,Azure
,13f0cab0-f233-4131-9d0b-7c90a46c93a3,Privilege Escalation,FALSE,Failure,https://102.236.119.100:7464,User Management,Administration,ffddafc446ef258f3221211906e27145ba9cd96f26da721ba9c1196e91d4ce18,AWS
,39abce19-3d88-4084-8662-28c151df0571,Policy Violation,FALSE,Success,https://130.247.233.191:5336,Channel Provider/2,Security Engine,32ea17b4d5cd12f84f827bf55af7dcf48dc7ad751895502a7004f46af61eff7a,Managed Cloud
,f5200450-0243-4d1b-aea3-4d93de6d97a3,Unauthorized Access,FALSE,Failure,https://65.233.194.60:8609,User Management,Administration,86129e862846aa0eaee8792725b3b227cd970049406bfa5768082b886d64eb4a,Private Cloud
,7cdb42f5-c11a-48d6-bab7-160cb08a0dcc,Policy Violation,TRUE,Success,https://167.244.131.60:8557,User Management,Security Engine,659028792832241413814b63ccfc408fcb2b0325079d49f94351963a82850d09,AWS
,609f2714-7f11-4b5d-ac60-10411e02ab9f,Privilege Escalation,TRUE,Failure,https://15.10.179.100:7765,Channel Provider/2,Configuration API,d4349b1e48e9de3847a72d0e39aa4bdb67c05ace8ecd6ca00493693d4a0686b3,Private Cloud
fb8d5aee-8ce5-4cc5-88f2-37f96e90e245,6ee29133-5be5-44f7-9316-4e350b4e20de,None,FALSE,Success,https://57.170.133.74:6571,User Management,Configuration API,ba0cf17c8bafede78ccb423cf0e1276d9043374d137eb0fd3729e7b2048de729,Private Cloud
dc67eaf4-a19c-4164-8756-f8efc0cbcc42,9392fdf5-69aa-48c2-b2fc-c65eb33fbb17,Policy Violation,FALSE,Failure,https://201.88.192.50:5975,User Management,Administration,b3a53673a15724bd80c2c1afa489155a82cde3df2f32f8f22414eb70ab391251,AWS
d4808fb9-10e2-49cd-85ae-f9c1206e6d97,6cff7a71-cc6b-413d-8c7d-b48376e20788,Unauthorized Access,FALSE,Failure,https://65.224.148.153:8443,Channel Provider/2,Security Engine,915f2b9f9143cc1197121152a23be8f78cb60ad625d6113aa89e971d0c156805,Private Cloud
,7aa468ac-fd88-4377-b809-ecde0f9958b8,Privilege Escalation,TRUE,Failure,https://69.231.196.149:7430,User Management,Administration,4a0ee24a04c08bd34c4c90be2262c2d47925a0a8d46ddd53c632cfeff9b6ff73,Google Cloud
5d4f1cd0-4878-4f99-8390-e069102b0fc4,504473aa-5e87-41be-bdff-83aed5b5e649,Unauthorized Access,TRUE,Failure,https://57.195.113.101:6267,Channel Provider/2,Configuration API,b28ec2bb401586dd3485044c545793498a812ec78a6a6030fe951a039e92113f,Public Cloud
,3066431f-4e30-4913-82ad-b58fb43a7fa7,None,TRUE,Success,https://147.254.166.33:5175,User Management,Security Engine,379bcdf0063ecba9d1d7f408103bf0c1fab6a2a0849945266d5202ed23f67323,Private Cloud
,74d7ec33-8434-467b-b392-16d536dfb53a,None,FALSE,Failure,https://44.36.35.144:6183,AppAdmin,Administration,50955bd957b77b476ebb9e9073a1ac4547f61eb05c99cf4d611e864314325896,Managed Cloud
,22b767ca-26c4-4ca3-a580-c50368e26a18,Unauthorized Access,FALSE,Success,https://104.239.239.185:5165,Channel Provider/2,Configuration API,b0ecc87758dca3a25344994d6a359905caa525b49cfeebad3d31d7e2159f456c,AWS
,29838ce0-552f-4621-a4ce-0390ac7179a7,Privilege Escalation,TRUE,Failure,https://91.54.87.34:6922,Channel Provider/2,Administration,61a5790a917231852037dc801d5814db7cec8f3232e4579cea291c14e5cb424b,Public Cloud
,afa696ea-778f-4f50-99ed-9362ec3bc702,Policy Violation,TRUE,Failure,https://44.230.124.239:7492,User Management,Security Engine,af12bb9d8f6fb8c79d020d9a890250da506e8590e96ce4a196246d271a1b4f55,Azure
22551260-f494-49c1-a73c-14e8d1e781eb,50f7fa1b-c22c-4ba1-8b2e-e89c2b5f3373,Privilege Escalation,FALSE,Failure,https://214.184.208.38:7335,AppAdmin,Administration,fb0cbb9bc6c8fc852a5ae4d3825902103a999b4eca7412799e530e19a5169205,Managed Cloud
,1d5bd83a-8c72-499a-8b87-c98c6733f1f7,None,TRUE,Failure,https://208.21.150.197:7174,Channel Provider/2,Administration,4cd8eb1d9ce75a7507ef5ffb1d3c227410be96b03f6b0e7b6b8636855e25b9c3,Google Cloud
,07885bb3-4a04-4307-9427-c9f5d1e30f79,Policy Violation,FALSE,Success,https://102.51.99.122:8264,User Management,Configuration API,67bf8392519a5b9d0247c51c6f7bfecdf6580301ceb49cac77c75f91a655ed71,AWS
7c71f6e4-5c60-4744-97e4-fb8919edfa61,7c507027-ddb8-4a0c-b71b-91409f901b39,Policy Violation,FALSE,Success,https://69.205.121.169:7936,AppAdmin,Administration,8c0bb11868fe06ca434a80ea87a77205713ea60e0b09debb5dc9fd4e8fe3f30f,Azure
,867a0c45-590c-4575-9886-fc1fa5be08e6,Privilege Escalation,TRUE,Failure,https://35.185.120.83:5236,User Management,Configuration API,a24344581e02d4bddb29d05ed0295e9c3cd0ea73130070e798e080b3f64171a4,Private Cloud
,5420dd59-19a9-4bc9-b98a-8832ff19fffc,Unauthorized Access,FALSE,Success,https://171.177.159.48:7022,AppAdmin,Security Engine,844396b82387d1de44a09dea8c35380f2818ebe4124bc045c012d7f068327026,Azure
,5525935f-2a0c-4b5a-8e04-8b22daea5674,Policy Violation,FALSE,Success,https://2.233.153.49:9151,AppAdmin,Administration,10a5917fb5cdf3ab78857c3b0ac1162b7d9ae55f6954595008a8a404c4894021,AWS
,007ef117-600a-4254-bd3e-aae0229c35df,Privilege Escalation,TRUE,Success,https://79.252.127.218:5881,Channel Provider/2,Security Engine,9e561f100cb5a71ff3ae147b762081bdd0888e831e33ba079c1aa0a8eb07c108,Managed Cloud
,98d28693-45b8-4be4-bf35-cc09ade57e08,Policy Violation,FALSE,Success,https://46.178.52.150:8839,Channel Provider/2,Configuration API,96fd538e2a6c4a192fcc6ba845dd4fa3819986f4252dae577b58424da29f7eac,Private Cloud
5bd3c146-894b-4b37-a58e-fad9f59761d0,40958937-f1c6-42ef-970c-bf67c9f0590b,Policy Violation,TRUE,Success,https://121.122.105.119:5737,AppAdmin,Administration,203a34e2b34fbdcde0fe5844769f214f6fc35ab000f2ec589a0ffeb6f80985f6,AWS
,f6f13cc7-4d1e-4858-a3ef-aeb0f3bf86d5,None,FALSE,Failure,https://111.95.160.72:8726,AppAdmin,Configuration API,a150daa47f452c5a45b1bb96492876f32526875d385b9084162d6de3b0de2155,Public Cloud
,bd46c2bb-26ce-4293-b660-5c1c790eedbd,Privilege Escalation,TRUE,Failure,https://31.80.170.114:6041,AppAdmin,Security Engine,c5f51b5a63a8bf6f9761852d15140f4e0107ea0b8780bed5f3fbf0fea5478f95,Private Cloud
,147d0b9d-4f7f-454e-89fa-26d6f6b3f610,Privilege Escalation,TRUE,Success,https://39.202.155.211:5549,User Management,Configuration API,07bb5c78def6d103b30291474413ebcec8f91b35348bc6ec24e5add4daad473a,Managed Cloud
,96e6a34f-0628-4ef2-a104-e9b8060b8fbd,Policy Violation,TRUE,Success,https://111.170.210.170:7958,AppAdmin,Configuration API,42c881b097e0f7df6260f2b932524fed84af72e8af3569be064c1be549c557ea,Public Cloud
,7240e90a-5bd7-4bd5-be59-d7607bfb5064,None,TRUE,Success,https://20.105.15.15:8011,User Management,Administration,493cc3b7af61c30d73efae19c48dc6b2c47ea9100f2e38f4346764c5edce7389,Azure
,2cb8bd4a-4394-4572-a253-b4d1e4d8120e,Policy Violation,FALSE,Failure,https://49.81.80.101:7278,User Management,Administration,cec4b7efa4b0751fd91f767ba78aa0760fca3a49f0fb3a2dd55dd0946c6e5196,Public Cloud
82628cbb-4bf1-4f3e-a9a2-3b428effc2c0,9e016556-f6c8-4c44-8e53-6f67aaa54975,None,FALSE,Success,https://135.156.198.34:5462,User Management,Security Engine,565f90390390ed18e5546c427498d17dc6e52c6458726be7679b17e7d29b82fa,Azure
,d93a37d0-bdbc-4f34-80ee-b16a6dfd08f6,None,FALSE,Failure,https://184.138.222.112:9469,Channel Provider/2,Security Engine,49c77e01a7c96e3b58fd89af367773dc6f79f9e561908c176d828c546c189461,Public Cloud
,a276a4f0-8883-43f8-9b8f-4d6de73dd2c4,Unauthorized Access,TRUE,Failure,https://144.21.4.8:5100,User Management,Security Engine,3bdade9fc9e90b4e5f84fdd925c7665c212d67ce8520b841c1572ff69e96da32,Managed Cloud
fbe1ec72-29f6-43a6-acb2-e522e4439c43,d951d529-4b1a-464f-aa41-f4f1065bc338,Policy Violation,TRUE,Failure,https://215.179.58.68:5077,AppAdmin,Administration,f14d306fa212d135a36fea7b5d0845677288bc19dfcb7f55b1fb129897c0ad9c,Private Cloud
